last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Sprague,Peleg,,,,,1756-12-10,M,rep,NH,-1,,Federalist,,,,,,,,,,,,S000743,,,,,,410212,,,,8802,Peleg Sprague (New Hampshire politician)
Swanwick,John,,,,,,M,rep,PA,1,,Republican,,,,,,,,,,,,S001095,,,,,,410548,,,,9107,John Swanwick
Thomson,Mark,,,,,,M,rep,NJ,-1,,Federalist,,,,,,,,,,,,T000232,,,,,,410811,,,,9353,Mark Thomson (politician)
Van Alen,John,Evert,,,,,M,rep,NY,7,,Federalist,,,,,,,,,,,,V000012,,,,,,411070,,,,9591,John Evert Van Alen
Williams,John,,,,,,M,rep,NY,9,,Federalist,,,,,,,,,,,,W000513,,,,,,411671,,,,10159,"John Williams (Salem, New York)"
Clayton,Joshua,,,,,1744-07-20,M,sen,DE,,2,Federalist,,,,,,,,,,,,C000497,,,,,,402634,,,,1823,Joshua Clayton
Hobart,John,Sloss,,,,1738-05-06,M,sen,NY,,1,Federalist,,,,,,,,,,,,H000661,,,,,,405516,,,,4469,John Sloss Hobart
North,William,,,,,,M,sen,NY,,1,Federalist,,,,,,,,,,,,N000142,,,,,,408226,,,,6963,William North
Watson,James,,,,,1750-04-06,M,sen,NY,,1,Federalist,,,,,,,,,,,,W000202,,,,,,411373,,,,9874,James Watson (New York politician)
Bartlett,Bailey,,,,,1750-01-29,M,rep,MA,11,,Federalist,,,,,,,,,,,,B000198,,,,,,401197,,,,484,Bailey Bartlett
Brace,Jonathan,,,,,1754-11-12,M,rep,CT,-1,,Federalist,,,,,,,,,,,,B000731,,,,,,401691,,,,943,Jonathan Brace
Brown,John,,,,,1736-01-27,M,rep,RI,-1,,Federalist,,,,,,,,,,,,B000927,,,,,,401882,,,,1116,John Brown (Rhode Island politician)
Brown,John,,,,,1757-09-12,M,sen,KY,,2,Republican,,,,,,,,,,,,B000929,,,,,,401881,,,,1118,"John Brown (Kentucky politician, born 1757)"
Christie,Gabriel,,,,,1775-09-12,M,rep,MD,6,,Republican,,,,,,,,,,,,C000382,,,,,,402521,,,,1716,Gabriel Christie (Maryland politician)
Cocke,William,,,,,,M,sen,TN,,2,Republican,,,,,,,,,,,,C000572,,,,,,402701,,,,1888,William Cocke
Cooper,William,,,,,1754-12-02,M,rep,NY,10,,Federalist,,,,,,,,,,,,C000764,,,,,,402884,,,,2058,William Cooper (judge)
Craik,William,,,,,1761-10-31,M,rep,MD,3,,Federalist,,,,,,,,,,,,C000863,,,,,,402978,,,,2139,William Craik (politician)
Davenport,Franklin,,,,,,M,rep,NJ,5,,Federalist,,,,,,,,,,,,D000069,,,,,,403207,,,,2351,Franklin Davenport
Dayton,Jonathan,,,,,1760-10-16,M,sen,NJ,,2,Federalist,,,,,,,,,,,,D000165,,,,,,403297,,,,2440,Jonathan Dayton
Dent,George,,,,,,M,rep,MD,1,,Federalist,,,,,,,,,,,,D000254,,,,,,403392,,,,2512,George Dent
Dexter,Samuel,,,,,1761-05-14,M,sen,MA,,2,Federalist,,,,,,,,,,,,D000296,,,,,,403419,,,,2550,Samuel Dexter
Dickson,Joseph,,,,,,M,rep,NC,1,,Federalist,,,,,,,,,,,,D000331,,,,,,403449,,,,2581,Joseph Dickson
Edmond,William,,,,,1755-09-28,M,rep,CT,-1,,Federalist,,,,,,,,,,,,E000052,,,,,,403747,,,,2852,William Edmond
Eggleston,Joseph,,,,,1754-11-24,M,rep,VA,9,,Republican,,,,,,,,,,,,E000091,,,,,,403784,,,,2883,Joseph Eggleston
Evans,Thomas,,,,,,M,rep,VA,12,,Federalist,,,,,,,,,,,,E000257,,,,,,412146,,,,3021,Thomas Evans (Virginia politician)
Freeman,Jonathan,,,,,1745-03-21,M,rep,NH,-1,,Federalist,,,,,,,,,,,,F000364,,,,,,404310,,,,3357,Jonathan Freeman (representative)
Gallatin,Albert,,,,,1761-01-29,M,rep,PA,12,,Republican,,,,,,,,,,,,G000020,,,,,,404397,,,,3437,Albert Gallatin
Glen,Henry,,,,,1739-07-13,M,rep,NY,8,,Federalist,,,,,,,,,,,,G000235,,,,,,404597,,,,3628,Henry Glen
Goode,Samuel,,,,,1756-03-21,M,rep,VA,8,,Republican,,,,,,,,,,,,G000279,,,,,,404641,,,,3668,Samuel Goode (American politician)
Goodrich,Elizur,,,,,1761-03-24,M,rep,CT,-1,,Federalist,,,,,,,,,,,,G000294,,,,,,404653,,,,3679,Elizur Goodrich
Gordon,William,,,,,1763-04-12,M,rep,NH,-1,,Federalist,,,,,,,,,,,,G000318,,,,,,404675,,,,3701,William Gordon (New Hampshire politician)
Greene,Ray,,,,,1765-02-02,M,sen,RI,,2,Federalist,,,,,,,,,,,,G000427,,,,,,404775,,,,3791,Ray Greene (politician)
Hartley,Thomas,,,,,1748-09-07,M,rep,PA,8,,Federalist,,,,,,,,,,,,H000299,,,,,,405172,,,,4156,Thomas Hartley
Havens,Jonathan,Nicoll,,,,1757-06-18,M,rep,NY,2,,Republican,,,,,,,,,,,,H000359,,,,,,405228,,,,4204,Jonathan Nicoll Havens
Imlay,James,Henderson,,,,1764-11-26,M,rep,NJ,4,,Federalist,,,,,,,,,,,,I000011,,,,,,405873,,,,4800,James H. Imlay
Jones,James,,,,,,M,rep,GA,-1,,Federalist,,,,,,,,,,,,J000227,,,,,,412060,,,,5038,James Jones (Georgia politician)
Kittera,John,Wilkes,,,,,M,rep,PA,7,,Federalist,,,,,,,,,,,,K000253,,,,,,406412,,,,5310,John W. Kittera
Lee,Henry,,,,,1756-01-29,M,rep,VA,19,,Federalist,,,,,,,,,,,,L000195,,,,,,406698,,,,5559,Henry Lee III
Linn,James,,,,,,M,rep,NJ,3,,Republican,,,,,,,,,,,,L000336,,,,,,406829,,,,5687,James Linn
Livermore,Samuel,,,,,1732-05-14,M,sen,NH,,2,Federalist,,,,,,,,,,,,L000364,,,,,,406856,,,,5713,Samuel Livermore
Lyman,Samuel,,,,,1749-01-25,M,rep,MA,3,,Federalist,,,,,,,,,,,,L000528,,,,,,407012,,,,5850,Samuel Lyman
Marshall,John,,,,,1755-09-24,M,rep,VA,13,,Federalist,,,,,,,,,,,,M000157,,,,,,407179,,John Marshall (Supreme Court),,6003,John Marshall
McMillan,William,,,,,1764-03-02,M,rep,OH,-1,,,,,,,,,,,,,,M000571,,,,,,407563,,,,,William McMillan (congressman)
Nicholas,John,,,,,,M,rep,VA,18,,Republican,,,,,,,,,,,,N000084,,,,,,412171,,,,6911,John Nicholas (congressman)
Nott,Abraham,,,,,1768-02-05,M,rep,SC,6,,Federalist,,,,,,,,,,,,N000161,,,,,,408242,,,,6979,Abraham Nott
Page,Robert,,,,,1765-02-04,M,rep,VA,1,,Federalist,,,,,,,,,,,,P000021,,,,,,408432,,,,7159,Robert Page (Virginia politician)
Parker,Josiah,,,,,1751-05-11,M,rep,VA,11,,Federalist,,,,,,,,,,,,P000065,,,,,,408475,,,,7199,Josiah Parker
Pinckney,Thomas,,,,,1750-10-23,M,rep,SC,1,,Federalist,,,,,,,,,,,,P000357,,,,,,408754,,,,7458,Thomas Pinckney
Platt,Jonas,,,,,1769-06-30,M,rep,NY,9,,Federalist,,,,,,,,,,,,P000381,,,,,,408775,,,,7481,Jonas Platt
Powell,Leven,,,,,,M,rep,VA,17,,Federalist,,,,,,,,,,,,P000482,,,,,,408867,,,,7573,Leven Powell
Reed,John,,,,,1751-11-11,M,rep,MA,6,,Federalist,,,,,,,,,,,,R000120,,,,,,409100,,,,7788,John Reed Sr.
Sedgwick,Theodore,,,,,1746-05-09,M,rep,MA,1,,Federalist,,,,,,,,,,,,S000222,,,,,,409727,,,,8344,Theodore Sedgwick
Sewall,Samuel,,,,,1757-12-11,M,rep,MA,10,,Federalist,,,,,,,,,,,,S000259,,,,,,409760,,,,8376,Samuel Sewall (congressman)
Spaight,Richard,Dobbs,,,,1758-03-25,M,rep,NC,10,,Republican,,,,,,,,,,,,S000693,,,,,,410164,,,,8756,Richard Dobbs Spaight
Thatcher,George,,,,,1754-04-12,M,rep,MA,14,,Federalist,,,,,,,,,,,,T000141,,,,,,410723,,,,9268,George Thatcher
Thomas,John,Chew,,,,1764-10-15,M,rep,MD,2,,Federalist,,,,,,,,,,,,T000173,,,,,,410754,,,,9299,John Chew Thomas
Thomas,Richard,,,,,1744-12-30,M,rep,PA,3,,Federalist,,,,,,,,,,,,T000183,,,,,,410764,,,,9308,Richard Thomas (Pennsylvania politician)
Waln,Robert,,,,,1765-02-22,M,rep,PA,1,,Federalist,,,,,,,,,,,,W000094,,,,,,411273,,,,9779,Robert Waln
Foster,Dwight,,,,,1757-12-07,M,sen,MA,,2,Federalist,,,,,,,,,,,,F000301,,,,,,404250,,,,3303,"Dwight Foster (politician, born 1757)"
Hindman,William,,,,,1743-04-01,M,sen,MD,,3,Federalist,,,,,,,,,,,,H000629,,,,,,405486,,,,4441,William Hindman
Morris,Gouverneur,,,,,1752-01-31,M,sen,NY,,1,Federalist,,,,,,,,,,,,M000976,,,,,,407944,,,,6703,Gouverneur Morris
Bacon,John,,,,,1738-04-05,M,rep,MA,1,,Republican,,,,,,,,,,,,B000017,,,,,,401022,,,,325,John Bacon (Massachusetts politician)
Bird,John,,,,,1768-11-22,M,rep,NY,-1,,Federalist,,,,,,,,,,,,B000477,,,,,,401458,,,,722,John Bird (New York politician)
Boude,Thomas,,,,,1752-05-17,M,rep,PA,7,,Federalist,,,,,,,,,,,,B000660,,,,,,401622,,,,877,Thomas Boude
Breckinridge,John,,,,,1760-12-02,M,sen,KY,,3,Republican,,,,,,,,,,,,B000787,,,,,,401744,,,,994,John Breckinridge (U.S. Attorney General)
Cabell,Samuel,Jordan,,,,1756-12-15,M,rep,VA,14,,Republican,,,,,,,,,,,,C000005,,,,,,402167,,,,1380,Samuel Jordan Cabell
Colhoun,John,Ewing,,,,,M,sen,SC,,3,Republican,,,,,,,,,,,,C000627,,,,,,402756,,,,1939,John E. Colhoun
Davis,Thomas,Terry,,,,,M,rep,KY,1,,Republican,,,,,,,,,,,,D000138,,,,,,412031,,,,2413,Thomas Terry Davis
Ellery,Christopher,,,,,1768-11-01,M,sen,RI,,2,Republican,,,,,,,,,,,,E000114,,,,,,403805,,,,2903,Christopher Ellery
Elmendorf,Lucas,Conrad,,,,,M,rep,NY,4,,Republican,,,,,,,,,,,,E000153,,,,,,403844,,,,2941,Lucas Elmendorf
Fearing,Paul,,,,,1762-02-28,M,rep,OH,-1,,Federalist,,,,,,,,,,,,F000054,,,,,,404014,,,,,Paul Fearing
Foster,Abiel,,,,,1735-08-08,M,rep,NH,-1,,Federalist,,,,,,,,,,,,F000297,,,,,,404246,,,,3299,Abiel Foster
Greene,Thomas,Marston,,,,1758-02-26,M,rep,MS,-1,,,,,,,,,,,,,,G000428,,,,,,404776,,,,,Thomas M. Green Jr.
Grove,William,Barry,,,,1764-01-15,M,rep,NC,7,,Federalist,,,,,,,,,,,,G000502,,,,,,404847,,,,3859,William Barry Grove
Henderson,Archibald,,,,,1768-08-07,M,rep,NC,2,,Federalist,,,,,,,,,,,,H000475,,,,,,405338,,,,4303,Archibald Henderson (politician)
Hill,William,Henry,,,,1767-05-01,M,rep,NC,6,,Federalist,,,,,,,,,,,,H000611,,,,,,405470,,,,4426,William Henry Hill (North Carolina politician)
Hunter,Narsworthy,,,,,,M,rep,MS,-1,,,,,,,,,,,,,,H000986,,,,,,412054,,,,,Narsworthy Hunter
Jackson,George,,,,,1757-01-09,M,rep,VA,3,,Republican,,,,,,,,,,,,J000012,,,,,,405919,,,,4850,George Jackson (Virginia politician)
Jackson,James,,,,,1757-09-21,M,sen,GA,,3,Republican,,,,,,,,,,,,J000017,,,,,,405923,,,,4854,James Jackson (Georgia politician)
Johnson,Charles,,,,,,M,rep,NC,8,,Republican,,,,,,,,,,,,J000123,,,,,,412057,,,,4946,Charles Johnson (North Carolina politician)
Jones,William,,,,,,M,rep,PA,1,,Republican,,,,,,,,,,,,J000258,,,,,,406150,,,,5066,William Jones (statesman)
Lee,Silas,,,,,1760-07-03,M,rep,MA,12,,Federalist,,,,,,,,,,,,L000204,,,,,,406707,,,,5568,Silas Lee
Lincoln,Levi,,,,,1749-05-15,M,rep,MA,4,,Republican,,,,,,,,,,,,L000316,,,,,,406809,,,,5668,Levi Lincoln Sr.
Logan,George,,,,,1753-09-09,M,sen,PA,,3,Republican,,,,,,,,,,,,L000401,,,,,,406892,,,,5744,George Logan (Pennsylvania politician)
Mattoon,Ebenezer,,,,,1755-08-19,M,rep,MA,3,,Federalist,,,,,,,,,,,,M000259,,,,,,407277,,,,6089,Ebenezer Mattoon
Morris,Lewis,Richard,,,,1760-11-02,M,rep,VT,2,,Federalist,,,,,,,,,,,,M000983,,,,,,407951,,,,6710,Lewis R. Morris
Morris,Thomas,,,,,1771-02-26,M,rep,NY,10,,Federalist,,,,,,,,,,,,M000988,,,,,,407956,,,,6715,Thomas Morris (New York politician)
Muhlenberg,John,Peter Gabriel,,,,1746-10-01,M,sen,PA,,3,Democratic Republican,,,,,,,,,,,,M001066,,,,,,408032,,,,6784,Peter Muhlenberg
Ogden,Aaron,,,,,1756-12-03,M,sen,NJ,,1,Federalist,,,,,,,,,,,,O000041,,,,,,408324,,,,7029,Aaron Ogden
Olcott,Simeon,,,,,1735-10-01,M,sen,NH,,2,Federalist,,,,,,,,,,,,O000060,,,,,,408335,,,,7048,Simeon Olcott
Peirce,Joseph,,,,,1748-06-25,M,rep,NH,-1,,Federalist,,,,,,,,,,,,P000190,,,,,,408594,,,,7308,Joseph Peirce
Perkins,Elias,,,,,1767-04-05,M,rep,CT,-1,,Federalist,,,,,,,,,,,,P000231,,,,,,408634,,,,7344,Elias Perkins
Read,Nathan,,,,,1759-07-02,M,rep,MA,10,,Federalist,,,,,,,,,,,,R000093,,,,,,409073,,,,7764,Nathan Read
Rutledge,John,,Jr.,,,,M,rep,SC,2,,Federalist,,,,,,,,,,,,R000553,,,,,,409509,,,,8153,John Rutledge Jr.
Sheafe,James,,,,,1755-11-16,M,sen,NH,,3,Federalist,,,,,,,,,,,,S000312,,,,,,409810,,,,8423,James Sheafe
Shepard,William,,,,,1737-12-01,M,rep,MA,2,,Federalist,,,,,,,,,,,,S000330,,,,,,409827,,,,8440,William Shepard
Smith,Josiah,,,,,1738-02-26,M,rep,MA,6,,Republican,,,,,,,,,,,,S000582,,,,,,410063,,,,8662,Josiah Smith
Sprigg,"Richard,",Jr.,,,,,M,rep,MD,2,,Republican,,,,,,,,,,,,S000752,,,,,,412180,,,,8810,Richard Sprigg Jr.
Stratton,John,,,,,1769-08-19,M,rep,VA,12,,Federalist,,,,,,,,,,,,S000994,,,,,,410452,,,,9014,John Stratton (Virginia politician)
Taliaferro,Benjamin,,,,,,M,rep,GA,-1,,Republican,,,,,,,,,,,,T000025,,,,,,410614,,,,9165,Benjamin Taliaferro
Tillinghast,Thomas,,,,,1742-08-21,M,rep,RI,-1,,Republican,,,,,,,,,,,,T000273,,,,,,410846,,,,9385,Thomas Tillinghast
Tracy,Uriah,,,,,1755-02-02,M,sen,CT,,3,Federalist,,,,,,,,,,,,T000348,,,,,,410919,,,,9452,Uriah Tracy
Upham,George,Baxter,,,,1768-12-27,M,rep,NH,-1,,Federalist,,,,,,,,,,,,U000022,,,,,,411045,,,,9567,George B. Upham
Van Ness,John,Peter,,,,1769-11-04,M,rep,NY,6,,Republican,,,,,,,,,,,,V000049,,,,,,411091,,,,9625,John Peter Van Ness
Walker,Benjamin,,,,,,M,rep,NY,9,,Federalist,,,,,,,,,,,,W000046,,,,,,411226,,,,9735,Benjamin Walker (Continental Army officer)
Williams,Robert,,,,,,M,rep,NC,3,,Republican,,,,,,,,,,,,W000534,,,,,,412118,,,,10176,Robert Williams (Mississippi politician)
Woods,Henry,,,,,,M,rep,PA,10,,Federalist,,,,,,,,,,,,W000722,,,,,,411874,,,,10352,Henry Woods (Pennsylvania politician)
Butler,Pierce,,,,,1744-07-11,M,sen,SC,,3,Republican,,,,,,,,,,,,B001186,,,,,,402128,,,,1346,Pierce Butler (American politician)
Clinton,De,Witt,,,,1769-03-02,M,sen,NY,,3,Republican,,,,,,,,,,,,C000525,,,,,,402659,,,,1847,DeWitt Clinton
Plumer,William,,,,,1759-06-25,M,sen,NH,,3,Federalist,,,,,,,,,,,,P000393,,,,,,408787,,,,7493,William Plumer
Bailey,Theodorus,,,,,1758-10-12,M,sen,NY,,1,Republican,,,,,,,,,,,,B000049,,,,,,401054,,,,351,Theodorus Bailey (politician)
Baldwin,Simeon,,,,,1761-12-14,M,rep,CT,-1,,Federalist,,,,,,,,,,,,B000097,,,,,,401099,,,,392,Simeon Baldwin
Bowie,Walter,,,,,,M,rep,MD,2,,Republican,,,,,,,,,,,,B000697,,,,,,401659,,,,911,Walter Bowie
Bruce,Phineas,,,,,1762-06-07,M,rep,MA,17,,Federalist,,,,,,,,,,,,B000970,,,,,,401922,,,,1156,Phineas Bruce
Claiborne,Thomas,,,,,1749-02-01,M,rep,VA,17,,Republican,,,,,,,,,,,,C000406,,,,,,402545,,,,1739,Thomas Claiborne (1749–1812)
Cutler,Manasseh,,,,,1742-05-13,M,rep,MA,3,,Federalist,,,,,,,,,,,,C001026,,,,,,403133,,,,2287,Manasseh Cutler
Dennis,John,,,,,1771-12-17,M,rep,MD,8,,Federalist,,,,,,,,,,,,D000243,,,,,,403381,,,,2501,John Dennis (1771–1806)
Dwight,Thomas,,,,,1758-10-29,M,rep,MA,5,,Federalist,,,,,,,,,,,,D000583,,,,,,403686,,,,2801,Thomas Dwight (politician)
Earle,John,Baylis,,,,1766-10-23,M,rep,SC,8,,Republican,,,,,,,,,,,,E000008,,,,,,403704,,,,2814,John B. Earle
Gillespie,James,,,,,,M,rep,NC,5,,Republican,,,,,,,,,,,,G000196,,,,,,412152,,,,3594,James Gillespie (U.S. politician)
Griffin,Thomas,,,,,,M,rep,VA,12,,Federalist,,,,,,,,,,,,G000467,,,,,,404812,,,,3826,Thomas Griffin (politician)
Griswold,Gaylord,,,,,1767-12-18,M,rep,NY,15,,Federalist,,,,,,,,,,,,G000482,,,,,,404827,,,,3840,Gaylord Griswold
Hammond,Samuel,,,,,1757-09-21,M,rep,GA,-1,,Republican,,,,,,,,,,,,H000133,,,,,,405015,,,,4012,Samuel Hammond
Hampton,Wade,,,,,,M,rep,SC,4,,Republican,,,,,,,,,,,,H000140,,,,,,405022,,,,4019,Wade Hampton I
Hiester,Daniel,,,,,1747-06-25,M,rep,MD,4,,Republican,,,,,,,,,,,,H000570,,,,,,405432,,,,4390,Daniel Hiester
Hoge,John,,,,,1760-09-10,M,rep,PA,10,,Republican,,,,,,,,,,,,H000695,,,,,,405548,,,,4498,John Hoge
Hunt,Samuel,,,,,1765-07-08,M,rep,NH,-1,,Federalist,,,,,,,,,,,,H000976,,,,,,405820,,,,4748,Samuel Hunt (New Hampshire politician)
Larned,Simon,,,,,1753-08-03,M,rep,MA,12,,Republican,,,,,,,,,,,,L000097,,,,,,406604,,,,5477,Simon Larned
Lewis,Thomas,,,,,,M,rep,VA,5,,Federalist,,,,,,,,,,,,L000294,,,,,,412064,,,,5649,Thomas Lewis Jr.
Lowndes,Thomas,,,,,1766-01-22,M,rep,SC,1,,Federalist,,,,,,,,,,,,L000482,,,,,,406970,,,,5814,Thomas Lowndes (congressman)
Maclay,Samuel,,,,,1741-06-17,M,sen,PA,,1,Republican,,,,,,,,,,,,M000029,,,,,,407057,,,,5890,Samuel Maclay
McCord,Andrew,,,,,,M,rep,NY,5,,Republican,,,,,,,,,,,,M000359,,,,,,412166,,,,6172,Andrew McCord
Mitchell,Nahum,,,,,1769-02-12,M,rep,MA,7,,Federalist,,,,,,,,,,,,M000824,,,,,,407799,,,,6571,Nahum Mitchell
Mott,James,,,,,1739-01-18,M,rep,NJ,-1,,Republican,,,,,,,,,,,,M001039,,,,,,408006,,,,6760,James Mott (New Jersey politician)
Palmer,Beriah,,,,,,M,rep,NY,11,,Republican,,,,,,,,,,,,P000036,,,,,,408446,,,,7173,Beriah Palmer
Paterson,John,,,,,,M,rep,NY,16,,Republican,,,,,,,,,,,,P000101,,,,,,408509,,,,7230,John Paterson (New York politician)
Phelps,Oliver,,,,,1749-10-21,M,rep,NY,17,,Republican,,,,,,,,,,,,P000298,,,,,,408698,,,,7403,Oliver Phelps (politician)
Plater,Thomas,,,,,1769-05-09,M,rep,MD,3,,Federalist,,,,,,,,,,,,P000378,,,,,,408772,,,,7478,Thomas Plater
Potter,Samuel,John,,,,1753-06-29,M,sen,RI,,1,Republican,,,,,,,,,,,,P000468,,,,,,408854,,,,7559,Samuel J. Potter
Purviance,Samuel,Dinsmore,,,,1774-01-07,M,rep,NC,7,,Federalist,,,,,,,,,,,,P000577,,,,,,408960,,,,7658,Samuel D. Purviance
Skinner,Thomson,Joseph,,,,1752-05-24,M,rep,MA,12,,Republican,,,,,,,,,,,,S000471,,,,,,409961,,,,8563,Thomson J. Skinner
Smith,Israel,,,,,1759-04-04,M,sen,VT,,1,Republican,,,,,,,,,,,,S000557,,,,,,410039,,,,8639,Israel Smith
Smith,John,,,,,,M,sen,OH,,1,Republican,,,,,,,,,,,,S000567,,,,,,410048,,,,8645,"John Smith (Ohio politician, died 1824)"
Stewart,John,,,,,,M,rep,PA,6,,Republican,,,,,,,,,,,,S000912,,,,,,412107,,,,8938,John Stewart (Pennsylvania politician)
Thatcher,Samuel,,,,,1776-07-01,M,rep,MA,16,,Federalist,,,,,,,,,,,,T000143,,,,,,410725,,,,9271,Samuel Thatcher
Tibbits,George,,,,,1763-01-14,M,rep,NY,10,,Federalist,,,,,,,,,,,,T000262,,,,,,410836,,,,9376,George Tibbits
Trigg,John,Johns,,,,,M,rep,VA,13,,Republican,,,,,,,,,,,,T000370,,,,,,410939,,,,9470,John Johns Trigg
Van Horne,Isaac,,,,,1754-01-13,M,rep,PA,2,,Republican,,,,,,,,,,,,V000045,,,,,,411089,,,,9621,Isaac Van Horne
Venable,Abraham,Bedford,,,,1758-11-20,M,sen,VA,,1,Republican,,,,,,,,,,,,V000083,,,,,,411139,,,,9658,Abraham B. Venable
White,Samuel,,,,,,M,sen,DE,,1,Federalist,,,,,,,,,,,,W000392,,,,,,411552,,,,10043,Samuel White (American politician)
Williams,Lemuel,,,,,1747-06-18,M,rep,MA,8,,Federalist,,,,,,,,,,,,W000526,,,,,,411683,,,,10169,Lemuel Williams
Armstrong,John,,Jr.,,,1758-11-25,M,sen,NY,,1,Republican,,,,,,,,,,,,A000282,,,,,,400922,,,,233,John Armstrong Jr.
Howland,Benjamin,,,,,1755-07-27,M,sen,RI,,1,Republican,,,,,,,,,,,,H000870,,,,,,405717,,,,4656,Benjamin Howland
Moore,Andrew,,,,,,M,sen,VA,,1,Republican,,,,,,,,,,,,M000891,,,,,,407863,,,,6625,Andrew Moore (politician)
Alexander,Nathaniel,,,,,1756-03-05,M,rep,NC,10,,Republican,,,,,,,,,,,,A000100,,,,,,400758,,,,88,Nathaniel Alexander (governor)
Anderson,Isaac,,,,,1760-11-23,M,rep,PA,3,,Republican,,,,,,,,,,,,A000191,,,,,,400846,,,,169,Isaac Anderson (congressman)
Archer,John,,,,,1741-05-05,M,rep,MD,6,,Republican,,,,,,,,,,,,A000272,,,,,,400911,,,,222,John Archer (American politician)
Baldwin,Abraham,,,,,1754-11-22,M,sen,GA,,2,Republican,,,,,,,,,,,,B000084,,,,,,401086,,,,379,Abraham Baldwin
Bedinger,George,Michael,,,,1756-12-10,M,rep,KY,6,,Republican,,,,,,,,,,,,B000301,,,,,,401294,,,,571,George M. Bedinger
Betton,Silas,,,,,1768-08-26,M,rep,NH,-1,,Federalist,,,,,,,,,,,,B000425,,,,,,401411,,,,679,Silas Betton
Bishop,Phanuel,,,,,1739-09-03,M,rep,MA,9,,Republican,,,,,,,,,,,,B000488,,,,,,401469,,,,733,Phanuel Bishop
Bryan,Joseph,,,,,1773-08-18,M,rep,GA,-1,,Republican,,,,,,,,,,,,B000989,,,,,,401941,,,,1174,Joseph Bryan
Casey,Levi,,,,,,M,rep,SC,6,,Republican,,,,,,,,,,,,C000226,,,,,,412140,,,,1575,Levi Casey (politician)
Clark,Christopher,Henderson,,,,,M,rep,VA,13,,Republican,,,,,,,,,,,,C000424,,,,,,402563,,,,1756,Christopher H. Clark
Conrad,Frederick,,,,,,M,rep,PA,2,,Republican,,,,,,,,,,,,C000704,,,,,,402829,,,,2005,Frederick Conrad
Covington,Leonard,,,,,1768-10-30,M,rep,MD,2,,Republican,,,,,,,,,,,,C000817,,,,,,402935,,,,2099,Leonard Covington
Dickson,William,,,,,1770-05-05,M,rep,TN,3,,Republican,,,,,,,,,,,,D000333,,,,,,403451,,,,2583,William Dickson (congressman)
Dwight,Theodore,,,,,1764-12-15,M,rep,CT,-1,,Federalist,,,,,,,,,,,,D000582,,,,,,403685,,,,2800,Theodore Dwight (lawyer)
Early,Peter,,,,,1773-06-20,M,rep,GA,-1,,Republican,,,,,,,,,,,,E000014,,,,,,403710,,,,2819,Peter Early
Ellis,Caleb,,,,,1767-04-16,M,rep,NH,-1,,Federalist,,,,,,,,,,,,E000130,,,,,,403821,,,,2919,Caleb Ellis
Elmer,Ebenezer,,,,,1752-08-23,M,rep,NJ,-1,,Republican,,,,,,,,,,,,E000154,,,,,,403845,,,,2942,Ebenezer Elmer
Fenner,James,,,,,1771-01-22,M,sen,RI,,2,Republican,,,,,,,,,,,,F000074,,,,,,404032,,,,3104,James Fenner
Fowler,John,,,,,,M,rep,KY,5,,Republican,,,,,,,,,,,,F000322,,,,,,404271,,,,3324,John Fowler (politician)
Goddard,Calvin,,,,,1768-07-17,M,rep,CT,-1,,Federalist,,,,,,,,,,,,G000248,,,,,,404610,,,,3639,Calvin Goddard (politician)
Griswold,Roger,,,,,1762-05-21,M,rep,CT,-1,,Federalist,,,,,,,,,,,,G000488,,,,,,404833,,,,3846,Roger Griswold
Halsey,Silas,,,,,1743-10-06,M,rep,NY,17,,Republican,,,,,,,,,,,,H000090,,,,,,404972,,,,3972,Silas Halsey
Hamilton,John,,,,,1754-11-25,M,rep,PA,10,,Republican,,,,,,,,,,,,H000111,,,,,,404993,,,,3992,John Hamilton (congressman)
Hanna,John,Andre,,,,,M,rep,PA,-1,,Republican,,,,,,,,,,,,H000161,,,,,,405043,,,,4037,John A. Hanna
Hastings,Seth,,,,,1762-04-08,M,rep,MA,10,,Federalist,,,,,,,,,,,,H000331,,,,,,405201,,,,4181,Seth Hastings
Hough,David,,,,,1753-03-13,M,rep,NH,-1,,Federalist,,,,,,,,,,,,H000811,,,,,,405659,,,,4600,David Hough (politician)
Kitchell,Aaron,,,,,1744-07-10,M,sen,NJ,,2,Republican,,,,,,,,,,,,K000246,,,,,,406405,,,,5303,Aaron Kitchell
Livingston,Henry,Walter,,,,,M,rep,NY,8,,Federalist,,,,,,,,,,,,L000367,,,,,,406859,,,,5716,Henry W. Livingston
Lower,Christian,,,,,1740-01-07,M,rep,PA,3,,Republican,,,,,,,,,,,,L000478,,,,,,406967,,,,5812,Christian Lower
Lucas,John,Baptiste Charles,,,,1758-08-14,M,rep,PA,-1,,Republican,,,,,,,,,,,,L000492,,,,,,406979,,,,5822,John Baptiste Charles Lucas
Magruder,Patrick,,,,,,M,rep,MD,3,,Republican,,,,,,,,,,,,M000057,,,,,,407085,,,,5917,Patrick Magruder
McFarlan,Duncan,,,,,,M,rep,NC,7,,Republican,,,,,,,,,,,,M000437,,,,,,412074,,,,6241,Duncan McFarlan
