last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Norman,Ralph,,,,Ralph Norman,1953-06-20,M,rep,SC,5,,Republican,https://norman.house.gov,569 Cannon House Office Building Washington DC 20515-4005,202-225-5501,,,RepRalphNorman,880480631108644864,RepRalphNorman,UCVVIZjUpGRB1pgQGDBVBU8Q,,,N000190,,N00027783,,H8SC05158,61996,412738,47930,Ralph Norman,,21753,Ralph Norman
Gomez,Jimmy,,,,Jimmy Gomez,1974-11-25,M,rep,CA,34,,Democrat,https://gomez.house.gov,506 Cannon House Office Building Washington DC 20515-0534,202-225-6235,,,RepJimmyGomez,2371339658,RepJimmyGomez,UCOmm091WM6D01xTdzsWNvbQ,,,G000585,,N00040597,,H8CA34266,108883,412739,138524,Jimmy Gomez,,21754,Jimmy Gomez
Curtis,John,R.,,,John R. Curtis,1960-05-10,M,sen,UT,,1,Republican,https://www.curtis.senate.gov,B11 Russell Senate Office Building Washington DC 20510,202-224-5251,,,RepJohnCurtis,931614483050414080,RepJohnCurtis,,UChAQ4MD-HigmGnImSoAKBVA,,C001114,,N00041221,S431,H8UT03238,,412740,123390,John Curtis (Utah),,21755,John Curtis (Utah politician)
Smith,Tina,Flint,,,Tina Smith,1958-03-04,F,sen,MN,,2,Democrat,https://www.smith.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/share-your-opinion/,,SenTinaSmith,941000686275387392,USSenTinaSmith,,,,S001203,,N00042353,S394,S8MN00578,111313,412742,152968,Tina Smith,,41706,Tina Smith
Hyde-Smith,Cindy,,,,Cindy Hyde-Smith,1959-05-10,F,sen,MS,,2,Republican,https://www.hydesmith.senate.gov,528 Hart Senate Office Building Washington DC 20510,202-224-5054,https://www.hydesmith.senate.gov/contact-senator,,SenHydeSmith,983348251972816896,SenatorCindyHydeSmith,,UCJHxkJhGST0NTlkzJHWV03Q,,H001079,,N00043298,S395,S8MS00261,113208,412743,20784,Cindy Hyde-Smith,,41707,Cindy Hyde-Smith
Cloud,Michael,,,,Michael Cloud,1975-05-13,M,rep,TX,27,,Republican,https://cloud.house.gov,304 Cannon House Office Building Washington DC 20515-4327,202-225-7742,,,RepCloudTX,1039879658400112640,RepCloudTX,RepCloudTX,,,C001115,,N00041882,,H8TX27049,10322,412746,177350,Michael Cloud (Texas),,21758,Michael Cloud
Balderson,Troy,,,,Troy Balderson,1962-01-16,M,rep,OH,12,,Republican,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,,,RepBalderson,1037341536592310272,RepTroyBalderson,UCm6vJzx-mu4Xr56FnQKRz0w,,,B001306,,N00042194,,H8OH12180,,412747,102781,Troy Balderson,,21759,Troy Balderson
Hern,Kevin,R.,,,Kevin Hern,1961-12-04,M,rep,OK,1,,Republican,https://hern.house.gov,171 Cannon House Office Building Washington DC 20515-3601,202-225-2211,,,repkevinhern,1067818539179024386,repkevinhern,UC9XRRGCgGOEtEOwUAo1rYZg,,,H001082,,N00040829,,H8OK01157,,412748,180004,Kevin Hern,,21760,Kevin Hern
Morelle,Joseph,D.,,,Joseph D. Morelle,1957-04-29,M,rep,NY,25,,Democrat,https://morelle.house.gov,570 Cannon House Office Building Washington DC 20515-3225,202-225-3615,,,RepJoeMorelle,1064595993222615040,RepJoeMorelle,,,,M001206,,N00043207,,H8NY25105,,412749,4362,Joseph Morelle,,21761,Joseph Morelle
Scanlon,Mary,Gay,,,Mary Gay Scanlon,1959-08-30,F,rep,PA,5,,Democrat,https://scanlon.house.gov,1214 Longworth House Office Building Washington DC 20515-3805,202-225-2011,,,RepMGS,1067541214671577093,repmgs,,,,S001205,,N00042706,,H8PA07200,,412750,178890,Mary Gay Scanlon,,21762,Mary Gay Scanlon
Case,Ed,,,,Ed Case,1952-09-27,M,rep,HI,1,,Democrat,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,,,RepEdCase,1081350574589833221,RepEdCase,RepEdCase,,,C001055,01693,N00025882,,H2HI02128,,400069,3422,Ed Case,,20322,Ed Case
Horsford,Steven,A.,,,Steven Horsford,1973-04-29,M,rep,NV,4,,Democrat,https://horsford.house.gov,406 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,http://horsford.house.gov/rss.xml,RepHorsford,389840566,,UCNEpy5bPXiyAavRzYnPlhDQ,,,H001066,02147,N00033638,,H2NV04011,79614,412559,44064,Steven Horsford,,21339,Steven Horsford
Stanton,Greg,,,,Greg Stanton,1970-03-08,M,rep,AZ,4,,Democrat,https://stanton.house.gov,207 Cannon House Office Building Washington DC 20515-0304,202-225-9888,,,RepGregStanton,1080885078425784320,repgregstanton,,,,S001211,,N00041750,,H8AZ09040,,412753,72030,Greg Stanton,,21968,Greg Stanton
Harder,Josh,,,,Josh Harder,1986-08-01,M,rep,CA,9,,Democrat,https://harder.house.gov,209 Cannon House Office Building Washington DC 20515-0509,202-225-4540,,,RepJoshHarder,1080851152151953410,,,,,H001090,,N00040853,,H8CA10126,,412754,179326,Josh Harder,,21930,Josh Harder
Levin,Mike,,,,Mike Levin,1978-10-28,M,rep,CA,49,,Democrat,https://levin.house.gov,2352 Rayburn House Office Building Washington DC 20515-0549,202-225-3906,,,RepMikeLevin,1072134139560620033,RepMikeLevin,UCYFDRohyZgoPy5rXOaVZO-A,,,L000593,,N00040667,,H8CA49058,,412760,179416,,,21939,Mike Levin
Neguse,Joe,,,,Joe Neguse,1984-05-13,M,rep,CO,2,,Democrat,https://neguse.house.gov,2400 Rayburn House Office Building Washington DC 20515-0602,202-225-2161,,,RepJoeNeguse,1078749802765139968,RepJoeNeguse,,,,N000191,,N00041080,,H8CO02160,,412761,151075,Joe Neguse,,21948,Joe Neguse
Crow,Jason,,,,Jason Crow,1979-03-15,M,rep,CO,6,,Democrat,https://crow.house.gov,1323 Longworth House Office Building Washington DC 20515-0606,202-225-7882,,,RepJasonCrow,1080191866509901826,RepJasonCrow,,,,C001121,,N00040876,,H8CO06229,,412762,180218,Jason Crow,,21912,Jason Crow
Hayes,Jahana,,,,Jahana Hayes,1973-03-08,F,rep,CT,5,,Democrat,https://hayes.house.gov,2049 Rayburn House Office Building Washington DC 20515-0705,202-225-4476,,,RepJahanaHayes,1082086081238102018,RepJahanaHayes,UCXngpVME5LZjcdXxZQxSDQA,,,H001081,,N00043421,,H8CT05245,,412763,181744,Jahana Hayes,,21931,Jahana Hayes
Steube,W.,Gregory,,,W. Gregory Steube,1978-05-19,M,rep,FL,17,,Republican,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,,,RepGregSteube,1083125649609506816,RepGregSteube,@RepGregSteube,,,S001214,,N00042808,,H8FL17053,,412766,117248,Greg Steube,,21971,Greg Steube
McBath,Lucy,,,,Lucy McBath,1960-06-01,F,rep,GA,6,,Democrat,https://mcbath.house.gov,2246 Rayburn House Office Building Washington DC 20515-1006,202-225-4501,,,RepLucyMcBath,1082380458976051202,RepLucyMcBath,,,,M001208,,N00042813,,H8GA06393,,412769,178538,Lucy McBath,,21944,Lucy McBath
Fulcher,Russ,,,,Russ Fulcher,1973-07-19,M,rep,ID,1,,Republican,https://fulcher.house.gov,1514 Longworth House Office Building Washington DC 20515-1201,202-225-6611,,,RepRussFulcher,1078741899572240384,RepRussFulcher,UCx2AS0O5frzPB8D6TqJ3Mqg,,,F000469,,N00041335,,H8ID01124,,412773,33091,Russ Fulcher,,21920,Russ Fulcher
García,Jesús,G.,,Chuy,"Jesús G. ""Chuy"" García",1956-04-12,M,rep,IL,4,,Democrat,https://chuygarcia.house.gov,2334 Rayburn House Office Building Washington DC 20515-1304,202-225-8203,,,RepChuyGarcia,1082427779583541248,RepChuyGarcia,,,,G000586,,N00042114,,H8IL04134,,412774,6261,Jesus Garcia,,21921,Chuy García
Casten,Sean,,,,Sean Casten,1971-11-23,M,rep,IL,6,,Democrat,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,,,RepCasten,1083472286089396224,RepSeanCasten,,,@RepCasten@mastodon.social,C001117,,N00041338,,H8IL06139,,412775,176982,Sean Casten,,21906,Sean Casten
Underwood,Lauren,,,,Lauren Underwood,1986-10-04,F,rep,IL,14,,Democrat,https://underwood.house.gov,2228 Rayburn House Office Building Washington DC 20515-1314,202-225-2976,,,RepUnderwood,1080539438508400642,,,,,U000040,,N00041569,,H8IL14174,,412776,177001,,,21979,Lauren Underwood
Baird,James,R.,,,James R. Baird,1945-06-04,M,rep,IN,4,,Republican,https://baird.house.gov,2303 Rayburn House Office Building Washington DC 20515-1404,202-225-5037,,,RepJimBaird,1086316494450032640,RepJimBaird,UCAe6fGhotC9J9tR_QONYzFA,,,B001307,,N00041954,,H8IN04199,,412777,86013,James Baird,,21903,Jim Baird (politician)
Davids,Sharice,,,,Sharice Davids,1980-05-22,F,rep,KS,3,,Democrat,https://davids.house.gov,2435 Rayburn House Office Building Washington DC 20515-1603,202-225-2865,,,RepDavids,1080516116395499522,,,,,D000629,,N00042626,,H8KS03155,,412780,181201,Sharice Davids,,21914,Sharice Davids
Trahan,Lori,,,,Lori Trahan,1973-10-27,F,rep,MA,3,,Democrat,https://trahan.house.gov,2233 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,,,RepLoriTrahan,1079802482640019456,reploritrahan,UCsRXg0BmoS4Rkjz-pqX1PmQ,,@RepLoriTrahan@mastodon.social,T000482,,N00041808,,H8MA03106,,412781,182310,Lori Trahan,,21977,Lori Trahan
Pressley,Ayanna,,,,Ayanna Pressley,1974-02-03,F,rep,MA,7,,Democrat,https://pressley.house.gov,402 Cannon House Office Building Washington DC 20515-2107,202-225-5111,,,RepPressley,1080584229510172678,RepAyannaPressley,UCkhjut8oXdxN7HGg5eRT9Fw,,,P000617,,N00042581,,H8MA07032,,412782,122700,Ayanna Pressley,,21955,Ayanna Pressley
Slotkin,Elissa,,,,Elissa Slotkin,1976-07-10,F,sen,MI,,1,Democrat,https://www.slotkin.senate.gov,825B Hart Senate Office Building Washington DC 20510,202-224-4822,,,RepSlotkin,1078401427347857408,SenElissaSlotkin,,,,S001208,,N00041357,S436,H8MI08102,,412784,181080,Elissa Slotkin,,21965,Elissa Slotkin
Stevens,Haley,M.,,,Haley M. Stevens,1983-06-24,F,rep,MI,11,,Democrat,https://stevens.house.gov,2411 Rayburn House Office Building Washington DC 20515-2211,202-225-8171,,,RepHaleyStevens,1076161611033968640,RepHaleyStevens,,,,S001215,,N00040915,,H8MI11254,,412786,181092,Haley Stevens,,21972,Haley Stevens
Tlaib,Rashida,,,,Rashida Tlaib,1976-07-24,F,rep,MI,12,,Democrat,https://tlaib.house.gov,2438 Rayburn House Office Building Washington DC 20515-2212,202-225-5126,,,RepRashida,1079769536730140672,RepRashida,UCl5GK07sD5TZIhKcsDNSExA,,,T000481,,N00042649,,H8MI13250,,412787,105368,Rashida Tlaib,,21975,Rashida Tlaib
Craig,Angie,,,,Angie Craig,1972-02-14,F,rep,MN,2,,Democrat,https://craig.house.gov,2052 Rayburn House Office Building Washington DC 20515-2302,202-225-2271,,,RepAngieCraig,1080222360643485698,RepAngieCraig,,,,C001119,,N00037039,,H6MN02131,,412789,166261,Angie Craig,,21910,Angie Craig
Omar,Ilhan,,,,Ilhan Omar,1981-10-04,F,rep,MN,5,,Democrat,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,,,Ilhan,1082334352711790593,,,,,O000173,,N00043581,,H8MN05239,,412791,171628,Ilhan Omar,,21950,Ilhan Omar
Stauber,Pete,,,,Pete Stauber,1966-05-10,M,rep,MN,8,,Republican,https://stauber.house.gov,145 Cannon House Office Building Washington DC 20515-2308,202-225-6211,,,RepPeteStauber,1075830599007510535,RepPeteStauber,,,,S001212,,N00041511,,H8MN08043,,412792,159954,Pete Stauber,,21969,Pete Stauber
Guest,Michael,,,,Michael Guest,1970-02-04,M,rep,MS,3,,Republican,https://guest.house.gov,450 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,,RepMichaelGuest,1081243468327018496,RepMichaelGuest,,,,G000591,,N00042458,,H8MS03125,,412793,,Michael Guest,,21927,Michael Guest (politician)
Pappas,Chris,,,,Chris Pappas,1980-06-04,M,rep,NH,1,,Democrat,https://pappas.house.gov,452 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,RepChrisPappas,1067748650485497862,,,,,P000614,,N00042161,,H8NH01210,,412795,42635,Chris Pappas,,21951,Chris Pappas (American politician)
Van Drew,Jefferson,,,,Jefferson Van Drew,1953-02-23,M,rep,NJ,2,,Republican,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,,Congressman_JVD,1468677099594698757,CongressmanJVD,UCc5AGO_bQLeiv313Bbr35fg,,,V000133,,N00042164,,H8NJ02166,,412796,24685,Jeff Van Drew,,21980,Jeff Van Drew
Kim,Andy,,,,Andy Kim,1982-07-12,M,sen,NJ,,1,Democrat,https://www.kim.senate.gov,B40D Dirksen Senate Office Building Washington DC 20510,202-224-4744,,,,,SenatorAndyKim,,,,K000394,,N00041370,S426,H8NJ03206,,412797,179640,Andrew Kim (New Jersey),,21937,Andy Kim (politician)
Sherrill,Mikie,,,,Mikie Sherrill,1972-01-19,F,rep,NJ,11,,Democrat,https://sherrill.house.gov,1427 Longworth House Office Building Washington DC 20515-3011,202-225-5034,,,RepSherrill,1080569698536878081,RepMikieSherrill,,,,S001207,,N00041154,,H8NJ11142,,412799,179651,Mikie Sherrill,,21964,Mikie Sherrill
Lee,Susie,,,,Susie Lee,1966-11-07,F,rep,NV,3,,Democrat,https://susielee.house.gov,365 Cannon House Office Building Washington DC 20515-2803,202-225-3252,,,RepSusieLee,1079061579973439488,RepSusieLee,,,,L000590,,N00037247,,H6NV04020,,412802,169344,Susie Lee,,21938,Susie Lee
Ocasio-Cortez,Alexandria,,,,Alexandria Ocasio-Cortez,1989-10-13,F,rep,NY,14,,Democrat,https://ocasio-cortez.house.gov,250 Cannon House Office Building Washington DC 20515-3214,202-225-3965,,,RepAOC,1079104563280527364,repaoc,,,,O000172,,N00041162,,H8NY15148,,412804,180416,Alexandria Ocasio-Cortez,,21949,Alexandria Ocasio-Cortez
Dean,Madeleine,,,,Madeleine Dean,1959-06-06,F,rep,PA,4,,Democrat,https://dean.house.gov,150 Cannon House Office Building Washington DC 20515-3804,202-225-4731,,,RepDean,567508925,RepMadeleineDean,UCHj4veUyhPzzOW-Jvn7MqUg,,,D000631,,N00042894,,H8PA04116,,412809,136484,Madeleine Dean,,21915,Madeleine Dean
Houlahan,Chrissy,,,,Chrissy Houlahan,1967-06-05,F,rep,PA,6,,Democrat,https://houlahan.house.gov,1727 Longworth House Office Building Washington DC 20515-3806,202-225-4315,,,RepHoulahan,1052896620797460481,RepChrissyHoulahan,UCGydnnhsUZqFBscmcWcT-zQ,,,H001085,,N00040949,,H8PA06087,,412810,178893,Chrissy Houlahan,,21934,Chrissy Houlahan
Meuser,Daniel,,,,Daniel Meuser,1964-02-10,M,rep,PA,9,,Republican,https://meuser.house.gov,350 Cannon House Office Building Washington DC 20515-3809,202-225-6511,,,RepMeuser,1080574793630527505,RepMeuser,,,,M001204,,N00029416,,H8PA10147,,412811,102438,Dan Meuser,,21945,Dan Meuser
Joyce,John,,,,John Joyce,1957-02-08,M,rep,PA,13,,Republican,https://johnjoyce.house.gov,2102 Rayburn House Office Building Washington DC 20515-3813,202-225-2431,,,RepJohnJoyce,1082311988926124036,,,,,J000302,,N00043242,,H8PA13125,,412812,178911,John Joyce (Pennsylvania),,21936,John Joyce (American politician)
Reschenthaler,Guy,,,,Guy Reschenthaler,1983-04-17,M,rep,PA,14,,Republican,https://reschenthaler.house.gov,2209 Rayburn House Office Building Washington DC 20515-3814,202-225-2065,,,GReschenthaler,4205133682,GReschenthaler,RepGuyReschenthaler,,,R000610,,N00041871,,H8PA18199,,412813,166004,Guy Reschenthaler,,21956,Guy Reschenthaler
Timmons,William,R.,,,William R. Timmons IV,1984-04-30,M,rep,SC,4,,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,1079770852302958592,reptimmons,,,,T000480,,N00042715,,H8SC04250,,412815,168923,William Timmons,,21974,William Timmons (politician)
Johnson,Dusty,,,,Dusty Johnson,1976-09-30,M,rep,SD,0,,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,1074782372594413569,,,,,J000301,,N00040559,,H8SD01055,,412816,48307,Dusty Johnson,,21935,Dusty Johnson
Burchett,Tim,,,,Tim Burchett,1964-08-25,M,rep,TN,2,,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,,RepTimBurchett,1028854804087492613,,,,,B001309,,N00041594,,H8TN02119,,412817,24379,Tim Burchett,,21905,Tim Burchett
Rose,John,W.,,,John W. Rose,1965-02-23,M,rep,TN,6,,Republican,https://johnrose.house.gov,2238 Rayburn House Office Building Washington DC 20515-4206,202-225-4231,,,RepJohnRose,1081312310059253763,repjohnrose,,,,R000612,,N00041599,,H8TN06094,,412818,180452,John Rose (Tennessee),,21959,John Rose (Tennessee politician)
Green,Mark,E.,,,Mark E. Green,1964-11-08,M,rep,TN,7,,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,,RepMarkGreen,1080477288955826176,RepMarkGreenTN,UC5kpqepPIdUNaMtfGb-7MwA,,,G000590,,N00041873,,H8TN07076,,412819,139030,Mark Green (Tennessee),,21926,Mark Green (Tennessee politician)
Crenshaw,Dan,,,,Dan Crenshaw,1984-03-14,M,rep,TX,2,,Republican,https://crenshaw.house.gov,248 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,1080894931311431682,RepDanCrenshaw,UC2XDiCjAHtJqnSEzrHAY5IQ,,,C001120,,N00042224,,H8TX02166,,412820,177270,Daniel Crenshaw,,21911,Dan Crenshaw
Gooden,Lance,,,,Lance Gooden,1982-12-01,M,rep,TX,5,,Republican,https://gooden.house.gov,2431 Rayburn House Office Building Washington DC 20515-4305,202-225-3484,,,,,,UCaEs0pYlL_1cLlPBHfl0RIg,,,G000589,,N00042237,,H8TX05144,,412822,177282,Lance Gooden,,21925,Lance Gooden
Fletcher,Lizzie,,,,Lizzie Fletcher,1975-02-13,F,rep,TX,7,,Democrat,https://fletcher.house.gov,2004 Rayburn House Office Building Washington DC 20515-4307,202-225-2571,,,RepFletcher,1075904377221722113,RepFletcher,UCIWDLoDPvawP118TNWi-9rg,,,F000468,,N00041194,,H8TX07140,,412824,177031,Lizzie Pannill Fletcher,,21919,Lizzie Fletcher
Escobar,Veronica,,,,Veronica Escobar,1969-09-15,F,rep,TX,16,,Democrat,https://escobar.house.gov,2448 Rayburn House Office Building Washington DC 20515-4316,202-225-4831,,,RepEscobar,1075517806551154689,RepEscobar,UC46TX2P8K0CA_4gZv8_R2Og,,,E000299,,N00041702,,H8TX16109,,412825,99345,Veronica Escobar,,21917,Veronica Escobar
Roy,Chip,,,,Chip Roy,1972-08-07,M,rep,TX,21,,Republican,https://roy.house.gov,103 Cannon House Office Building Washington DC 20515-4321,202-225-4236,,,RepChipRoy,1082790600292925440,,,,,R000614,,N00042268,,H8TX21307,,412826,177319,Chip Roy,,21961,Chip Roy
Garcia,Sylvia,R.,,,Sylvia R. Garcia,1950-09-06,F,rep,TX,29,,Democrat,https://sylviagarcia.house.gov,2419 Rayburn House Office Building Washington DC 20515-4329,202-225-1688,,,RepSylviaGarcia,1080587263132733442,RepSylviaGarcia,,,,G000587,,N00042282,,H8TX29052,,412827,49734,Sylvia Garcia,,21922,Sylvia Garcia
Cline,Ben,,,,Ben Cline,1972-02-29,M,rep,VA,6,,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,1072158357237174272,RepBenCline,@congressmanbencline8000,,,C001118,,N00042296,,H8VA06104,,412832,50959,Ben Cline,,21908,Ben Cline
Schrier,Kim,,,,Kim Schrier,1968-08-23,F,rep,WA,8,,Democrat,https://schrier.house.gov,1110 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,,RepKimSchrier,1080462532815532032,repkimschrier,,,,S001216,,N00041606,,H8WA08189,,412835,181124,Kim Schrier,,21962,Kim Schrier
Steil,Bryan,,,,Bryan Steil,1981-03-30,M,rep,WI,1,,Republican,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,,RepBryanSteil,1075205691621720064,,,,,S001213,,N00043379,,H8WI01156,,412836,181289,Bryan Steil,,21970,Bryan Steil
Miller,Carol,D.,,,Carol D. Miller,1950-11-04,F,rep,WV,1,,Republican,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4801,202-225-3452,,,RepCarolMiller,1081318716573470720,RepCarolMiller,,,,M001205,,N00041542,,H8WV03097,,412837,52123,Carol Miller (West Virginia),,21946,Carol Miller (politician)
Scott,Rick,,,,Rick Scott,1952-12-01,M,sen,FL,,1,Republican,https://www.rickscott.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact/contact,,SenRickScott,131546062,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,,S001217,,N00043290,S404,S8FL00273,,412838,124204,Rick Scott,,41903,Rick Scott
Hawley,Joshua,,,Josh,Josh Hawley,1979-12-31,M,sen,MO,,1,Republican,https://www.hawley.senate.gov,115 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,1080960924687704064,SenatorHawley,UCMzt8xq6qQ3XQ_DlNfJx0-w,,,H001089,,N00041620,S399,S8MO00160,,412840,169716,Josh Hawley,,41901,Josh Hawley
Golden,Jared,Forrest,,,Jared F. Golden,1982-07-25,M,rep,ME,2,,Democrat,https://golden.house.gov,1107 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,,RepGolden,1080891667308298240,,,,,G000592,,N00041668,,H8ME02185,,412842,151420,Jared Golden,,21923,Jared Golden
Murphy,Gregory,Francis,,,Gregory F. Murphy,1963-03-05,M,rep,NC,3,,Republican,https://murphy.house.gov,407 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,1173978070535024642,RepGregMurphy,,,,M001210,,N00044027,,H0NC03172,,412845,166135,Gregory Murphy,,21987,Greg Murphy (politician)
Mfume,Kweisi,,,,Kweisi Mfume,1948-10-24,M,rep,MD,7,,Democrat,https://mfume.house.gov,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,,RepKweisiMfume,1276209702322438148,RepKweisiMfume,UCbE6PJy-4U0DxosEW2TBQRA,,,M000687,00798,N00001799,,"S6MD03185,H6MD07020,H0MD07114",,407672,26892,Kweisi Mfume,,15433,Kweisi Mfume
Tiffany,Thomas,P.,,,Thomas P. Tiffany,1957-12-30,M,rep,WI,7,,Republican,https://tiffany.house.gov,451 Cannon House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,1267841066335682562,RepTiffany,,,,T000165,,N00045307,,H0WI07101,,456791,,Tom Tiffany,,,Tom Tiffany
Kelly,Mark,,,,Mark Kelly,1964-02-21,M,sen,AZ,,3,Democrat,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,1324926274888888320,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,,456794,190594,Mark Kelly,,,Mark Kelly
Lummis,Cynthia,M.,,,Cynthia M. Lummis,1954-09-10,F,sen,WY,,2,Republican,https://www.lummis.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,22831059,sencynthialummis,,,,L000571,01960,N00029788,S410,"H8WY00148,S0WY00137",1031365,412294,15546,Cynthia Lummis,,20953,Cynthia Lummis
Issa,Darrell,E.,,,Darrell Issa,1953-11-01,M,rep,CA,48,,Republican,https://issa.house.gov,2108 Rayburn House Office Building Washington DC 20515-0548,202-225-5672,,http://issa.house.gov/feed/,repdarrellissa,63650107,congressmandarrellissa,,,,I000056,01640,N00007017,,"H0CA48024,S8CA00135",90066,400196,16553,Darrell Issa,,20107,Darrell Issa
Sessions,Pete,A.,,,Pete Sessions,1955-03-22,M,rep,TX,17,,Republican,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,PeteSessions,24735461,petesessions,@congressmanpetesessions,,,S000250,01525,N00005681,,H2TX03126,36807,400367,288,Pete Sessions,,29759,Pete Sessions
Valadao,David,G.,,,David G. Valadao,1977-04-14,M,rep,CA,22,,Republican,https://valadao.house.gov,2465 Rayburn House Office Building Washington DC 20515-0522,202-225-4695,,http://valadao.house.gov/rss.xml,RepDavidValadao,1128514404,CongressmanDavidValadao,,,,V000129,02105,N00033367,,H2CA20094,623702,412515,120200,David G. Valadao,,21307,David Valadao
Tuberville,Tommy,Hawley,,,Tommy Tuberville,1954-09-18,M,sen,AL,,2,Republican,https://www.tuberville.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.tuberville.senate.gov/contact/contact-form/,,SenTuberville,1345739193721487362,RogerMarshallMD,,,,T000278,,N00044434,S412,S0AL00230,,456796,188306,Tommy Tuberville,,,Tommy Tuberville
Hickenlooper,John,Wright,,,John W. Hickenlooper,1952-02-07,M,sen,CO,,2,Democrat,https://www.hickenlooper.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5941,https://www.hickenlooper.senate.gov/contact/,,SenatorHick,1318728336923787264,SenatorHick,UCU6pcq-AZA9wnmIPBj6ePwQ,,,H000273,,N00044206,S408,S0CO00575,,456797,,John Hickenlooper,,,John Hickenlooper
Hagerty,Bill,Francis,,,Bill Hagerty,1959-08-14,M,sen,TN,,2,Republican,https://www.hagerty.senate.gov,251 Russell Senate Office Building Washington DC 20510,202-224-4944,https://www.hagerty.senate.gov/email-me/,,SenatorHagerty,1346873610875654147,SenatorBillHagerty,UCqLlLx05ScUwxVHvevyaDFg,,,H000601,,N00045369,S407,S0TN00169,,456798,128466,Bill Hagerty,,,Bill Hagerty
Moore,Barry,,,,Barry Moore,1966-09-26,M,rep,AL,1,,Republican,https://barrymoore.house.gov,1511 Longworth House Office Building Washington DC 20515-0101,202-225-2901,,,RepBarryMoore,1339006078688825344,RepBarryMoore,,,,M001212,,N00041295,,H8AL02171,,456800,121792,Barry Moore (Alabama),,,Barry Moore (American politician)
Obernolte,Jay,Phillip,,,Jay Obernolte,1970-08-18,M,rep,CA,23,,Republican,https://obernolte.house.gov,2433 Rayburn House Office Building Washington DC 20515-0523,202-225-5861,,,JayObernolte,272482466,,,,,O000019,,N00045377,,H0CA08135,,456801,151831,Jay Obernolte,,,Jay Obernolte
Kim,Young,Oak,,,Young Kim,1962-10-18,F,rep,CA,40,,Republican,https://youngkim.house.gov,2439 Rayburn House Office Building Washington DC 20515-0540,202-225-4111,,,RepYoungKim,1344677401465397249,RepYoungKim,@RepYoungKim,,,K000397,,N00042386,,H8CA39240,,456802,151787,Young Kim (California),,,Young Kim
